Reference;Distorted;Metric;Metric_val;Mask;Subjective
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_30.mp4;psnr;39.219;True;3.838110902032029
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_35.mp4;psnr;36.198;True;1.8926543897040995
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_41.mp4;psnr;32.747;True;0.0
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_30.mp4;psnr;42.025;True;4.777004404100672
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_35.mp4;psnr;39.388;True;3.7253738021190266
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_40.mp4;psnr;36.735;True;2.279988939007191
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4;ssim;0.9468;False;4.256369173647472
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4;ssim;0.8749;False;2.413392476577415
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4;ssim;0.8666;False;5.206694116333419
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4;ssim;0.8495;False;4.583674168014015
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4;ssim;0.8243;False;3.0368390144204147
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_44.mp4;ssim;0.9484;False;4.707687281577879
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_54.mp4;ssim;0.9152;False;3.588929372315943
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_62.mp4;ssim;0.8684;False;2.01268752783576
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_31.mp4;ssim;0.9225;False;4.168053059852595
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_36.mp4;ssim;0.8809;False;2.8878827876980804
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_40.mp4;ssim;0.8404;False;1.6238055834388052
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_53.mp4;ssim;0.8949;False;3.428521528794996
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_61.mp4;ssim;0.8463;False;1.8690413135943564
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_63.mp4;ssim;0.8191;False;1.1787658059386974
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_30.mp4;ssim;0.9116;False;3.838110902032029
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_35.mp4;ssim;0.8514;False;1.8926543897040995
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_41.mp4;ssim;0.7604;False;0.0
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_30.mp4;ssim;0.9476;False;4.777004404100672
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_35.mp4;ssim;0.9139;False;3.7253738021190266
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_40.mp4;ssim;0.8655;False;2.279988939007191
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4;ssim;0.9474;True;4.256369173647472
boys_1920x1080_25.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4;ssim;0.8756;True;2.413392476577415
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4;ssim;0.8651;True;5.206694116333419
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4;ssim;0.8482;True;4.583674168014015
boys_1920x1080_25.yuv;enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4;ssim;0.8231;True;3.0368390144204147
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_44.mp4;ssim;0.949;True;4.707687281577879
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_54.mp4;ssim;0.9159;True;3.588929372315943
boys_1920x1080_25.yuv;enc_res_svt_av1_mv_offline_2k_boys_62.mp4;ssim;0.869;True;2.01268752783576
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_31.mp4;ssim;0.9232;True;4.168053059852595
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_36.mp4;ssim;0.8817;True;2.8878827876980804
boys_1920x1080_25.yuv;enc_res_svt_hevc_mv_offline_2k_boys_40.mp4;ssim;0.8409;True;1.6238055834388052
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_53.mp4;ssim;0.8954;True;3.428521528794996
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_61.mp4;ssim;0.8465;True;1.8690413135943564
boys_1920x1080_25.yuv;enc_res_svt_vp9_mv_offline_2k_boys_63.mp4;ssim;0.819;True;1.1787658059386974
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_30.mp4;ssim;0.9118;True;3.838110902032029
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_35.mp4;ssim;0.8513;True;1.8926543897040995
boys_1920x1080_25.yuv;enc_res_x264_mv_offline_2k_boys_41.mp4;ssim;0.7595;True;0.0
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_30.mp4;ssim;0.9482;True;4.777004404100672
boys_1920x1080_25.yuv;enc_res_x265_mv_offline_2k_boys_35.mp4;ssim;0.9148;True;3.7253738021190266
