Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_av1_mv_offline_2k_mountain_dog_60.mp4,psnr,40.227,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4,psnr,41.368,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4,psnr,40.276,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4,psnr,39.246,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4,psnr,40.545,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4,psnr,39.553,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4,psnr,38.197,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_x264_mv_offline_2k_mountain_dog_32.mp4,psnr,40.395,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_x264_mv_offline_2k_mountain_dog_34.mp4,psnr,39.522,True
enc_res_x265_mv_offline_2k_mountain_dog_32.mp4,enc_res_x264_mv_offline_2k_mountain_dog_37.mp4,psnr,38.004,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4,psnr,36.358,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4,psnr,35.034,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4,psnr,33.656,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4,psnr,34.67,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4,psnr,33.943,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4,psnr,32.872,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v3_mv_offline_2k_pool_underwater_33.mp4,psnr,36.8,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v3_mv_offline_2k_pool_underwater_37.mp4,psnr,35.425,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_kingsoft_v3_mv_offline_2k_pool_underwater_40.mp4,psnr,33.831,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4,psnr,36.073,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4,psnr,34.318,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,psnr,35.58,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,psnr,33.888,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,psnr,32.697,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,psnr,34.824,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,psnr,33.479,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,psnr,34.871,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,psnr,32.653,True
enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,psnr,31.102,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,psnr,43.065,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,psnr,41.906,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,psnr,40.456,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,psnr,37.857,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,psnr,37.652,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,psnr,37.197,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v3_mv_offline_2k_pumba_30.mp4,psnr,43.882,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v3_mv_offline_2k_pumba_33.mp4,psnr,42.582,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_kingsoft_v3_mv_offline_2k_pumba_37.mp4,psnr,40.424,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,psnr,43.212,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,psnr,41.827,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,psnr,40.414,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,psnr,42.671,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,psnr,40.784,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,psnr,38.924,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,psnr,40.679,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,psnr,38.948,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,psnr,37.703,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_x264_mv_offline_2k_pumba_31.mp4,psnr,40.18,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_x264_mv_offline_2k_pumba_34.mp4,psnr,38.595,True
enc_res_x265_mv_offline_2k_pumba_29.mp4,enc_res_x264_mv_offline_2k_pumba_38.mp4,psnr,36.663,True
Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_30.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_35.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_41.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_33.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_39.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_45.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_26.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_30.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_35.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_40.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_50.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_58.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,psnr,36.663,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_32.mp4,psnr,36.663,True
