,Reference,Distorted,Metric,Metric_val,Mask,Subjective
915,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,ssim,0.7315,False,1.8044571894740733
916,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,ssim,0.68,False,0.0
917,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,ssim,0.8729,False,4.503874876391317
918,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,ssim,0.8272,False,3.836297858188325
919,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,ssim,0.772,False,2.7026546981471595
920,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4,ssim,0.8735,True,4.6838389059052
921,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4,ssim,0.8158,True,3.9381495109300415
922,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4,ssim,0.7767,True,2.7804859826463257
923,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4,ssim,0.8468,True,4.909338498488629
924,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4,ssim,0.8017,True,4.324195277834711
925,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4,ssim,0.7678,True,2.9425481509121214
929,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4,ssim,0.8694,True,4.5577894534108285
930,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4,ssim,0.8034,True,3.3074719359342404
931,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,ssim,0.8433,True,4.111809630832434
932,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,ssim,0.786,True,3.393100826853356
933,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,ssim,0.7448,True,2.180024295399664
934,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,ssim,0.8319,True,3.719495971618657
935,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,ssim,0.7821,True,3.0387643821390693
936,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,ssim,0.8303,True,3.668365881859909
937,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,ssim,0.7338,True,1.8044571894740733
938,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,ssim,0.6828,True,0.0
939,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,ssim,0.8731,True,4.503874876391317
940,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,ssim,0.8281,True,3.836297858188325
941,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,ssim,0.7739,True,2.7026546981471595
942,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4,vmaf,54.704,False,4.6838389059052
943,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4,vmaf,37.081,False,3.9381495109300415
944,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4,vmaf,24.289,False,2.7804859826463257
945,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4,vmaf,58.99,False,4.909338498488629
946,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4,vmaf,43.448,False,4.324195277834711
947,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4,vmaf,28.8,False,2.9425481509121214
951,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4,vmaf,51.26,False,4.5577894534108285
952,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4,vmaf,30.895,False,3.3074719359342404
953,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,vmaf,45.044,False,4.111809630832434
954,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,vmaf,28.395,False,3.393100826853356
955,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,vmaf,18.42,False,2.180024295399664
956,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,vmaf,44.032,False,3.719495971618657
957,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,vmaf,30.788,False,3.0387643821390693
958,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,vmaf,43.778,False,3.668365881859909
959,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,vmaf,20.71,False,1.8044571894740733
960,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,vmaf,9.3137,False,0.0
961,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,vmaf,55.441,False,4.503874876391317
962,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,vmaf,40.419,False,3.836297858188325
963,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,vmaf,26.058,False,2.7026546981471595
964,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_41.mp4,vmaf,54.817,True,4.6838389059052
965,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_45.mp4,vmaf,37.279,True,3.9381495109300415
966,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pool_underwater_50.mp4,vmaf,24.481,True,2.7804859826463257
967,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_41.mp4,vmaf,59.008,True,4.909338498488629
968,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_45.mp4,vmaf,43.527,True,4.324195277834711
969,pool_underwater_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_pool_underwater_50.mp4,vmaf,28.908,True,2.9425481509121214
973,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_58.mp4,vmaf,51.391,True,4.5577894534108285
974,pool_underwater_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_pool_underwater_63.mp4,vmaf,31.141,True,3.3074719359342404
975,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,vmaf,45.271,True,4.111809630832434
976,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,vmaf,28.665,True,3.393100826853356
977,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,vmaf,18.635,True,2.180024295399664
978,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,vmaf,44.229,True,3.719495971618657
979,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,vmaf,31.005,True,3.0387643821390693
980,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,vmaf,43.914,True,3.668365881859909
981,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,vmaf,20.945,True,1.8044571894740733
982,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,vmaf,9.4072,True,0.0
983,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_36.mp4,vmaf,55.553,True,4.503874876391317
984,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_39.mp4,vmaf,40.623,True,3.836297858188325
985,pool_underwater_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_pool_underwater_42.mp4,vmaf,26.317,True,2.7026546981471595
986,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,psnr,38.073,False,3.2317909055701373
987,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,psnr,36.481,False,3.0168098377746557
988,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,psnr,35.054,False,2.278083060265808
989,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,psnr,32.939,False,3.828345257421128
990,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,psnr,32.644,False,3.755994467762024
991,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,psnr,32.171,False,3.1602915521960484
995,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,psnr,38.433,False,3.6090378947972974
996,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,psnr,36.411,False,2.9343508605258863
997,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,psnr,35.026,False,2.2230197978776816
998,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,psnr,37.274,False,3.097160085630503
999,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,psnr,35.343,False,2.643136791048988
1000,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,psnr,33.75,False,1.4414694797204912
1001,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,psnr,35.555,False,2.9114610057347625
1002,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,psnr,33.838,False,2.05548236159246
1003,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,psnr,32.787,False,0.5678506031668848
1004,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,psnr,35.28,False,2.71717967227526
1005,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,psnr,33.638,False,1.7527890692276804
1006,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,psnr,31.927,False,0.0
1007,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,psnr,38.34,False,3.4616243217671925
1008,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,psnr,36.393,False,3.01141296028972
1009,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,psnr,34.52,False,2.065124277511541
1010,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,psnr,41.882,True,3.2317909055701373
1011,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,psnr,40.411,True,3.0168098377746557
1012,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,psnr,39.04,True,2.278083060265808
1013,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,psnr,37.168,True,3.828345257421128
1014,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,psnr,36.858,True,3.755994467762024
1015,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,psnr,36.348,True,3.1602915521960484
1019,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,psnr,42.201,True,3.6090378947972974
1020,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,psnr,40.339,True,2.9343508605258863
1021,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,psnr,39.005,True,2.2230197978776816
1022,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,psnr,41.123,True,3.097160085630503
1023,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,psnr,39.293,True,2.643136791048988
1024,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,psnr,37.704,True,1.4414694797204912
1025,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,psnr,39.531,True,2.9114610057347625
1026,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,psnr,37.811,True,2.05548236159246
1027,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,psnr,36.713,True,0.5678506031668848
1028,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,psnr,39.243,True,2.71717967227526
1029,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,psnr,37.618,True,1.7527890692276804
1030,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,psnr,35.859,True,0.0
1031,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,psnr,42.056,True,3.4616243217671925
1032,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,psnr,40.289,True,3.01141296028972
1033,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,psnr,38.516,True,2.065124277511541
1034,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,ssim,0.9163,False,3.2317909055701373
1035,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,ssim,0.8856,False,3.0168098377746557
1036,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,ssim,0.8508,False,2.278083060265808
1037,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,ssim,0.8023,False,3.828345257421128
1038,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,ssim,0.7904,False,3.755994467762024
1039,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,ssim,0.775,False,3.1602915521960484
1043,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,ssim,0.9223,False,3.6090378947972974
1044,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,ssim,0.8842,False,2.9343508605258863
1045,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,ssim,0.8503,False,2.2230197978776816
1046,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,ssim,0.899,False,3.097160085630503
1047,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,ssim,0.8563,False,2.643136791048988
1048,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,ssim,0.8147,False,1.4414694797204912
1049,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,ssim,0.8573,False,2.9114610057347625
1050,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,ssim,0.81,False,2.05548236159246
1051,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,ssim,0.7823,False,0.5678506031668848
1052,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,ssim,0.8489,False,2.71717967227526
1053,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,ssim,0.7995,False,1.7527890692276804
1054,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,ssim,0.753,False,0.0
1055,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,ssim,0.9221,False,3.4616243217671925
1056,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,ssim,0.8859,False,3.01141296028972
1057,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,ssim,0.8382,False,2.065124277511541
1058,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,ssim,0.916,True,3.2317909055701373
1059,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,ssim,0.8849,True,3.0168098377746557
1060,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,ssim,0.8495,True,2.278083060265808
1061,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,ssim,0.8004,True,3.828345257421128
1062,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,ssim,0.7882,True,3.755994467762024
1063,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,ssim,0.772,True,3.1602915521960484
1067,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,ssim,0.922,True,3.6090378947972974
1068,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,ssim,0.8834,True,2.9343508605258863
1069,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,ssim,0.8489,True,2.2230197978776816
1070,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,ssim,0.8984,True,3.097160085630503
1071,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,ssim,0.8549,True,2.643136791048988
1072,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,ssim,0.8119,True,1.4414694797204912
1073,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,ssim,0.8562,True,2.9114610057347625
1074,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,ssim,0.8074,True,2.05548236159246
1075,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,ssim,0.7783,True,0.5678506031668848
1076,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,ssim,0.8477,True,2.71717967227526
1077,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,ssim,0.7969,True,1.7527890692276804
1078,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,ssim,0.7484,True,0.0
1079,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,ssim,0.9216,True,3.4616243217671925
1080,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,ssim,0.8851,True,3.01141296028972
1081,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,ssim,0.8366,True,2.065124277511541
1082,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,vmaf,65.083,False,3.2317909055701373
1083,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,vmaf,53.97,False,3.0168098377746557
1084,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,vmaf,43.66,False,2.278083060265808
1085,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,vmaf,70.516,False,3.828345257421128
1086,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,vmaf,61.995,False,3.755994467762024
1087,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,vmaf,48.524,False,3.1602915521960484
1091,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,vmaf,67.45,False,3.6090378947972974
1092,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,vmaf,53.215,False,2.9343508605258863
1093,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,vmaf,43.21,False,2.2230197978776816
1094,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,vmaf,59.717,False,3.097160085630503
1095,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,vmaf,46.022,False,2.643136791048988
1096,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,vmaf,35.714,False,1.4414694797204912
1097,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,vmaf,55.029,False,2.9114610057347625
1098,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,vmaf,41.97,False,2.05548236159246
1099,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,vmaf,34.44,False,0.5678506031668848
1100,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,vmaf,53.589,False,2.71717967227526
1101,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,vmaf,42.198,False,1.7527890692276804
1102,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,vmaf,30.469,False,0.0
1103,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,vmaf,68.957,False,3.4616243217671925
1104,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,vmaf,53.417,False,3.01141296028972
1105,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,vmaf,39.634,False,2.065124277511541
1106,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_33.mp4,vmaf,65.544,True,3.2317909055701373
1107,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_37.mp4,vmaf,54.347,True,3.0168098377746557
1108,pumba_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_pumba_41.mp4,vmaf,43.883,True,2.278083060265808
1109,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_31.mp4,vmaf,71.08,True,3.828345257421128
1110,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_36.mp4,vmaf,62.533,True,3.755994467762024
1111,pumba_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_pumba_42.mp4,vmaf,48.905,True,3.1602915521960484
1115,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_42.mp4,vmaf,67.889,True,3.6090378947972974
1116,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_50.mp4,vmaf,53.576,True,2.9343508605258863
1117,pumba_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_pumba_56.mp4,vmaf,43.433,True,2.2230197978776816
1118,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,vmaf,60.166,True,3.097160085630503
1119,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,vmaf,46.267,True,2.643136791048988
1120,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,vmaf,35.736,True,1.4414694797204912
1121,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,vmaf,55.386,True,2.9114610057347625
1122,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,vmaf,42.1,True,2.05548236159246
1123,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,vmaf,34.404,True,0.5678506031668848
1124,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,vmaf,53.848,True,2.71717967227526
1125,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,vmaf,42.274,True,1.7527890692276804
1126,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,vmaf,30.263,True,0.0
1127,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_29.mp4,vmaf,69.327,True,3.4616243217671925
1128,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_33.mp4,vmaf,53.723,True,3.01141296028972
1129,pumba_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_pumba_37.mp4,vmaf,39.761,True,2.065124277511541
1130,tourist_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_30.mp4,psnr,41.175,False,2.9253659938959617
1131,tourist_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_35.mp4,psnr,38.899,False,2.8991198506871108
1132,tourist_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_41.mp4,psnr,36.184,False,1.9247942986328983
1133,tourist_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_tourist_33.mp4,psnr,33.027,False,3.508857262275064
1134,tourist_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_tourist_39.mp4,psnr,32.717,False,2.904513127142071
1135,tourist_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_tourist_45.mp4,psnr,32.19,False,2.4058831927555038
1139,tourist_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_tourist_40.mp4,psnr,41.14,False,2.855420239463787
1140,tourist_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_tourist_50.mp4,psnr,38.612,False,2.57965651113721
1141,tourist_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_tourist_58.mp4,psnr,36.5,False,2.1836600272960727
1142,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,psnr,40.376,False,2.9600022918495914
